@HD	VN:1.0	SO:unsorted
@SQ	SN:comp1281_c0_seq1	LN:374
@SQ	SN:comp1285_c0_seq1	LN:853
@SQ	SN:comp1287_c0_seq1	LN:363
@SQ	SN:comp1288_c0_seq1	LN:222
@SQ	SN:comp1288_c1_seq1	LN:334
@SQ	SN:comp1289_c0_seq1	LN:456
@SQ	SN:comp1290_c0_seq1	LN:234
@SQ	SN:comp1291_c0_seq1	LN:232
@SQ	SN:comp1298_c0_seq1	LN:828
@SQ	SN:comp1299_c0_seq1	LN:544
@SQ	SN:comp1300_c0_seq1	LN:475
@SQ	SN:comp1302_c0_seq1	LN:225
@SQ	SN:comp1306_c0_seq1	LN:506
@SQ	SN:comp1307_c1_seq1	LN:252
@SQ	SN:comp1310_c0_seq1	LN:303
@SQ	SN:comp1312_c0_seq1	LN:243
@SQ	SN:comp1316_c0_seq1	LN:205
@SQ	SN:comp1319_c0_seq1	LN:271
@SQ	SN:comp1320_c0_seq1	LN:244
@SQ	SN:comp1323_c0_seq1	LN:310
@SQ	SN:comp1324_c0_seq1	LN:619
@SQ	SN:comp1326_c0_seq1	LN:501
@SQ	SN:comp1327_c0_seq1	LN:389
@SQ	SN:comp1328_c0_seq1	LN:226
@SQ	SN:comp1332_c0_seq1	LN:240
@SQ	SN:comp1333_c0_seq1	LN:289
@SQ	SN:comp1335_c0_seq1	LN:281
@SQ	SN:comp1338_c0_seq1	LN:245
@SQ	SN:comp1339_c0_seq1	LN:545
@SQ	SN:comp1343_c0_seq1	LN:261
@SQ	SN:comp1344_c0_seq1	LN:259
@SQ	SN:comp1344_c1_seq1	LN:256
@SQ	SN:comp1347_c0_seq1	LN:538
@SQ	SN:comp1349_c0_seq1	LN:422
@SQ	SN:comp1355_c0_seq1	LN:327
@SQ	SN:comp1356_c0_seq1	LN:521
@SQ	SN:comp1356_c0_seq2	LN:350
@SQ	SN:comp1357_c0_seq1	LN:210
@SQ	SN:comp1361_c0_seq1	LN:276
@SQ	SN:comp1361_c1_seq1	LN:473
@SQ	SN:comp1364_c0_seq1	LN:231
@SQ	SN:comp1366_c0_seq1	LN:383
@SQ	SN:comp1367_c0_seq1	LN:240
@SQ	SN:comp1368_c0_seq1	LN:483
@SQ	SN:comp1368_c0_seq2	LN:379
@SQ	SN:comp1369_c0_seq1	LN:316
@SQ	SN:comp1370_c0_seq1	LN:479
@SQ	SN:comp1371_c1_seq1	LN:240
@SQ	SN:comp1372_c0_seq1	LN:272
@SQ	SN:comp1375_c0_seq1	LN:1010
@SQ	SN:comp1377_c0_seq1	LN:527
@SQ	SN:comp1378_c0_seq1	LN:280
@SQ	SN:comp1383_c0_seq1	LN:519
@SQ	SN:comp1389_c0_seq1	LN:231
@SQ	SN:comp1389_c1_seq1	LN:440
@SQ	SN:comp1393_c0_seq1	LN:602
@SQ	SN:comp1401_c0_seq1	LN:296
@SQ	SN:comp1404_c0_seq1	LN:432
@SQ	SN:comp1407_c0_seq1	LN:271
@SQ	SN:comp1410_c0_seq1	LN:440
@SQ	SN:comp1412_c0_seq1	LN:917
@SQ	SN:comp1420_c0_seq1	LN:331
@SQ	SN:comp1423_c0_seq1	LN:1038
@SQ	SN:comp1424_c0_seq1	LN:238
@SQ	SN:comp1424_c1_seq1	LN:235
@SQ	SN:comp1427_c0_seq1	LN:337
@SQ	SN:comp1429_c0_seq1	LN:370
@SQ	SN:comp1432_c0_seq1	LN:247
@SQ	SN:comp1432_c1_seq1	LN:396
@SQ	SN:comp1433_c0_seq1	LN:260
@SQ	SN:comp1435_c0_seq1	LN:213
@SQ	SN:comp1435_c1_seq1	LN:211
@SQ	SN:comp1436_c0_seq2	LN:312
@SQ	SN:comp1437_c0_seq1	LN:314
@SQ	SN:comp1441_c0_seq1	LN:1015
@SQ	SN:comp1444_c0_seq1	LN:259
@SQ	SN:comp1445_c0_seq1	LN:316
@SQ	SN:comp1445_c1_seq1	LN:283
@SQ	SN:comp1447_c0_seq1	LN:285
@SQ	SN:comp1450_c0_seq1	LN:506
@SQ	SN:comp1450_c0_seq2	LN:295
@SQ	SN:comp1451_c0_seq1	LN:482
@SQ	SN:comp1451_c1_seq1	LN:454
@SQ	SN:comp1452_c0_seq1	LN:320
@SQ	SN:comp1452_c1_seq1	LN:304
@SQ	SN:comp1453_c1_seq1	LN:233
@SQ	SN:comp1455_c0_seq1	LN:205
@SQ	SN:comp1456_c0_seq1	LN:995
@SQ	SN:comp1457_c1_seq1	LN:205
@SQ	SN:comp1458_c0_seq1	LN:904
@SQ	SN:comp1459_c0_seq1	LN:310
@SQ	SN:comp1464_c0_seq1	LN:382
@SQ	SN:comp1470_c0_seq1	LN:748
@SQ	SN:comp1474_c0_seq1	LN:214
@SQ	SN:comp1475_c0_seq1	LN:244
@SQ	SN:comp1477_c0_seq1	LN:238
@SQ	SN:comp1480_c1_seq1	LN:340
@SQ	SN:comp1481_c0_seq1	LN:475
@SQ	SN:comp1481_c0_seq2	LN:342
@SQ	SN:comp1484_c0_seq1	LN:290
@SQ	SN:comp1484_c1_seq1	LN:239
@SQ	SN:comp1485_c1_seq1	LN:248
@SQ	SN:comp1490_c0_seq1	LN:388
@SQ	SN:comp1501_c0_seq1	LN:434
@SQ	SN:comp1504_c0_seq1	LN:265
@SQ	SN:comp1507_c0_seq1	LN:471
@SQ	SN:comp1508_c0_seq1	LN:356
@SQ	SN:comp1509_c0_seq1	LN:243
@SQ	SN:comp1510_c1_seq1	LN:289
@SQ	SN:comp1511_c0_seq1	LN:581
@SQ	SN:comp1512_c0_seq1	LN:437
@SQ	SN:comp1519_c1_seq1	LN:556
@SQ	SN:comp1523_c0_seq1	LN:396
@SQ	SN:comp1525_c0_seq1	LN:290
@SQ	SN:comp1526_c0_seq1	LN:1166
@SQ	SN:comp1527_c0_seq1	LN:332
@SQ	SN:comp1530_c0_seq1	LN:269
@SQ	SN:comp1536_c0_seq1	LN:237
@SQ	SN:comp1537_c0_seq1	LN:364
@SQ	SN:comp1537_c0_seq2	LN:230
@SQ	SN:comp1540_c0_seq1	LN:303
@SQ	SN:comp1544_c0_seq1	LN:309
@SQ	SN:comp1548_c0_seq1	LN:232
@SQ	SN:comp1549_c0_seq1	LN:217
@SQ	SN:comp1552_c1_seq1	LN:289
@SQ	SN:comp1555_c0_seq1	LN:233
@SQ	SN:comp1556_c0_seq1	LN:228
@SQ	SN:comp1558_c0_seq1	LN:425
@SQ	SN:comp1560_c0_seq1	LN:369
@SQ	SN:comp1560_c1_seq1	LN:512
@SQ	SN:comp1562_c0_seq2	LN:286
@SQ	SN:comp1564_c0_seq1	LN:279
@SQ	SN:comp1567_c0_seq1	LN:637
@SQ	SN:comp1569_c0_seq1	LN:258
@SQ	SN:comp1569_c1_seq1	LN:400
@SQ	SN:comp1570_c0_seq1	LN:467
@SQ	SN:comp1572_c0_seq1	LN:451
@SQ	SN:comp1572_c1_seq1	LN:491
@SQ	SN:comp1574_c0_seq1	LN:654
@SQ	SN:comp1574_c1_seq1	LN:275
@SQ	SN:comp1575_c0_seq1	LN:322
@SQ	SN:comp1576_c0_seq1	LN:241
@SQ	SN:comp1577_c0_seq1	LN:346
@SQ	SN:comp1578_c0_seq1	LN:240
@SQ	SN:comp1582_c0_seq1	LN:213
@SQ	SN:comp1587_c0_seq1	LN:670
@SQ	SN:comp1588_c0_seq1	LN:530
@SQ	SN:comp1590_c1_seq1	LN:411
@SQ	SN:comp1593_c0_seq1	LN:226
@SQ	SN:comp1596_c0_seq1	LN:353
@SQ	SN:comp1599_c0_seq1	LN:224
@SQ	SN:comp1600_c0_seq1	LN:296
@SQ	SN:comp1602_c0_seq1	LN:928
@SQ	SN:comp1604_c0_seq1	LN:304
@SQ	SN:comp1606_c0_seq1	LN:216
@SQ	SN:comp1609_c0_seq1	LN:377
@SQ	SN:comp1614_c0_seq1	LN:201
@SQ	SN:comp1619_c0_seq1	LN:318
@SQ	SN:comp1620_c0_seq1	LN:402
@SQ	SN:comp1622_c0_seq1	LN:212
@SQ	SN:comp1623_c0_seq1	LN:218
@SQ	SN:comp1627_c0_seq1	LN:439
@SQ	SN:comp1627_c1_seq1	LN:297
@SQ	SN:comp1629_c0_seq1	LN:261
@SQ	SN:comp1631_c0_seq1	LN:269
@SQ	SN:comp1634_c0_seq1	LN:537
@SQ	SN:comp1635_c0_seq1	LN:723
@SQ	SN:comp1638_c1_seq1	LN:320
@SQ	SN:comp1641_c0_seq1	LN:263
@SQ	SN:comp1641_c1_seq1	LN:220
@SQ	SN:comp1647_c0_seq1	LN:1213
@SQ	SN:comp1650_c0_seq1	LN:617
@SQ	SN:comp1651_c0_seq1	LN:404
@SQ	SN:comp1653_c0_seq1	LN:299
@SQ	SN:comp1656_c0_seq1	LN:311
@SQ	SN:comp1658_c0_seq1	LN:221
@SQ	SN:comp1659_c0_seq1	LN:215
@SQ	SN:comp1659_c1_seq1	LN:351
@SQ	SN:comp1660_c0_seq1	LN:436
@SQ	SN:comp1661_c0_seq1	LN:352
@SQ	SN:comp1662_c1_seq1	LN:252
@SQ	SN:comp1663_c0_seq1	LN:306
@SQ	SN:comp1664_c0_seq1	LN:308
@SQ	SN:comp1668_c0_seq1	LN:726
@SQ	SN:comp1669_c0_seq1	LN:575
@SQ	SN:comp1674_c0_seq1	LN:245
@SQ	SN:comp1677_c0_seq1	LN:322
@SQ	SN:comp1681_c0_seq1	LN:245
@SQ	SN:comp1684_c0_seq1	LN:312
@SQ	SN:comp1687_c0_seq1	LN:298
@SQ	SN:comp1692_c0_seq1	LN:1000
@SQ	SN:comp1695_c0_seq1	LN:451
@SQ	SN:comp1696_c0_seq1	LN:206
@SQ	SN:comp1698_c0_seq1	LN:234
@SQ	SN:comp1698_c1_seq1	LN:353
@SQ	SN:comp1699_c0_seq1	LN:209
@SQ	SN:comp1700_c0_seq1	LN:362
@SQ	SN:comp1702_c0_seq1	LN:445
@SQ	SN:comp1709_c0_seq1	LN:401
@SQ	SN:comp1710_c0_seq1	LN:337
@SQ	SN:comp1710_c1_seq1	LN:307
@SQ	SN:comp1711_c0_seq1	LN:419
@SQ	SN:comp1711_c1_seq1	LN:270
@SQ	SN:comp1712_c0_seq1	LN:241
@SQ	SN:comp1713_c0_seq1	LN:447
@SQ	SN:comp1715_c0_seq1	LN:350
@SQ	SN:comp1715_c1_seq1	LN:403
@SQ	SN:comp1723_c1_seq1	LN:391
@SQ	SN:comp1726_c0_seq1	LN:416
@SQ	SN:comp1726_c1_seq1	LN:737
@SQ	SN:comp1729_c0_seq1	LN:280
@SQ	SN:comp1730_c0_seq1	LN:364
@SQ	SN:comp1733_c0_seq1	LN:282
@SQ	SN:comp1733_c1_seq1	LN:311
@SQ	SN:comp1737_c0_seq1	LN:227
@SQ	SN:comp1747_c0_seq1	LN:312
@SQ	SN:comp1747_c1_seq1	LN:420
@SQ	SN:comp1749_c0_seq1	LN:243
@SQ	SN:comp1752_c0_seq1	LN:276
@SQ	SN:comp1755_c0_seq1	LN:302
@SQ	SN:comp1757_c0_seq1	LN:266
@SQ	SN:comp1759_c0_seq1	LN:255
@SQ	SN:comp1763_c0_seq1	LN:1460
@SQ	SN:comp1764_c0_seq1	LN:453
@SQ	SN:comp1764_c1_seq1	LN:231
@SQ	SN:comp1766_c0_seq1	LN:213
@SQ	SN:comp1770_c0_seq1	LN:634
@SQ	SN:comp1772_c0_seq1	LN:367
@SQ	SN:comp1774_c0_seq1	LN:389
@SQ	SN:comp1781_c0_seq1	LN:208
@SQ	SN:comp1785_c0_seq1	LN:249
@SQ	SN:comp1786_c0_seq1	LN:599
@SQ	SN:comp1789_c0_seq1	LN:494
@SQ	SN:comp1789_c0_seq2	LN:492
@SQ	SN:comp1790_c0_seq1	LN:1398
@SQ	SN:comp1790_c0_seq2	LN:1105
@SQ	SN:comp1792_c0_seq1	LN:330
@SQ	SN:comp1792_c0_seq2	LN:304
@SQ	SN:comp1799_c0_seq1	LN:207
@SQ	SN:comp1799_c1_seq1	LN:214
@SQ	SN:comp1800_c0_seq1	LN:405
@SQ	SN:comp1802_c0_seq1	LN:361
@SQ	SN:comp1802_c0_seq2	LN:206
@SQ	SN:comp1807_c0_seq1	LN:559
@SQ	SN:comp1809_c0_seq1	LN:352
@SQ	SN:comp1810_c0_seq1	LN:1150
@SQ	SN:comp1811_c0_seq1	LN:532
@SQ	SN:comp1813_c0_seq1	LN:414
@SQ	SN:comp1814_c0_seq1	LN:388
@SQ	SN:comp1817_c0_seq1	LN:251
@SQ	SN:comp1817_c0_seq2	LN:218
@SQ	SN:comp1818_c0_seq1	LN:660
@SQ	SN:comp1819_c0_seq1	LN:450
@SQ	SN:comp1820_c0_seq1	LN:434
@SQ	SN:comp1823_c0_seq1	LN:824
@SQ	SN:comp1823_c1_seq1	LN:1597
@SQ	SN:comp1825_c1_seq1	LN:539
@SQ	SN:comp1826_c0_seq1	LN:214
@SQ	SN:comp1828_c0_seq1	LN:562
@SQ	SN:comp1830_c0_seq1	LN:662
@SQ	SN:comp1832_c0_seq1	LN:486
@SQ	SN:comp1835_c0_seq1	LN:514
@SQ	SN:comp1835_c1_seq1	LN:358
@SQ	SN:comp1838_c0_seq1	LN:220
@SQ	SN:comp1838_c1_seq1	LN:965
@SQ	SN:comp1842_c0_seq1	LN:204
@SQ	SN:comp1844_c0_seq1	LN:940
@SQ	SN:comp1848_c0_seq1	LN:672
@SQ	SN:comp1849_c0_seq1	LN:253
@SQ	SN:comp1853_c0_seq1	LN:389
@SQ	SN:comp1854_c0_seq1	LN:358
@SQ	SN:comp1856_c0_seq1	LN:371
@SQ	SN:comp1857_c0_seq1	LN:230
@SQ	SN:comp1858_c1_seq1	LN:631
@SQ	SN:comp1862_c0_seq1	LN:299
@SQ	SN:comp1870_c0_seq1	LN:843
@SQ	SN:comp1871_c0_seq1	LN:206
@SQ	SN:comp1872_c0_seq1	LN:433
@SQ	SN:comp1875_c0_seq1	LN:380
@SQ	SN:comp1875_c0_seq2	LN:201
@SQ	SN:comp1878_c0_seq1	LN:439
@SQ	SN:comp1879_c0_seq1	LN:600
@SQ	SN:comp1882_c0_seq1	LN:520
@SQ	SN:comp1883_c0_seq1	LN:240
@SQ	SN:comp1883_c1_seq1	LN:246
@SQ	SN:comp1884_c0_seq1	LN:787
@SQ	SN:comp1885_c1_seq1	LN:558
@SQ	SN:comp1887_c0_seq1	LN:933
@SQ	SN:comp1888_c0_seq1	LN:276
@SQ	SN:comp1888_c0_seq2	LN:206
@SQ	SN:comp1889_c0_seq1	LN:390
@SQ	SN:comp1890_c0_seq1	LN:361
@SQ	SN:comp1893_c0_seq1	LN:235
@SQ	SN:comp1898_c0_seq1	LN:424
@SQ	SN:comp1899_c0_seq1	LN:1073
@SQ	SN:comp1899_c1_seq1	LN:1029
@SQ	SN:comp1900_c0_seq1	LN:218
@SQ	SN:comp1903_c1_seq1	LN:339
@SQ	SN:comp1904_c0_seq1	LN:320
@SQ	SN:comp1906_c0_seq1	LN:354
@SQ	SN:comp1906_c0_seq2	LN:267
@SQ	SN:comp1907_c0_seq1	LN:203
@SQ	SN:comp1912_c0_seq1	LN:248
@SQ	SN:comp1912_c0_seq2	LN:210
@SQ	SN:comp1915_c0_seq1	LN:527
@SQ	SN:comp1916_c0_seq1	LN:214
@SQ	SN:comp1922_c0_seq1	LN:1201
@SQ	SN:comp1925_c0_seq1	LN:423
@SQ	SN:comp1928_c0_seq1	LN:434
@SQ	SN:comp1931_c1_seq1	LN:691
@SQ	SN:comp1937_c1_seq1	LN:235
@SQ	SN:comp1941_c0_seq1	LN:1489
@SQ	SN:comp1941_c0_seq2	LN:479
@SQ	SN:comp1944_c0_seq1	LN:283
@SQ	SN:comp1947_c0_seq1	LN:308
@SQ	SN:comp1948_c0_seq1	LN:908
@SQ	SN:comp1948_c1_seq1	LN:226
@SQ	SN:comp1949_c1_seq1	LN:308
@SQ	SN:comp1950_c0_seq1	LN:268
@SQ	SN:comp1952_c1_seq1	LN:336
@SQ	SN:comp1953_c1_seq1	LN:605
@SQ	SN:comp1956_c0_seq1	LN:586
@SQ	SN:comp1958_c0_seq1	LN:231
@SQ	SN:comp1958_c0_seq2	LN:210
@SQ	SN:comp1960_c0_seq1	LN:229
@SQ	SN:comp1962_c0_seq1	LN:438
@SQ	SN:comp1963_c0_seq1	LN:346
@SQ	SN:comp1964_c0_seq1	LN:486
@SQ	SN:comp1966_c0_seq1	LN:251
@SQ	SN:comp1967_c0_seq1	LN:237
@SQ	SN:comp1968_c0_seq1	LN:309
@SQ	SN:comp1968_c0_seq2	LN:289
@SQ	SN:comp1970_c0_seq1	LN:204
@SQ	SN:comp1972_c0_seq1	LN:299
@SQ	SN:comp1973_c0_seq1	LN:919
@SQ	SN:comp1973_c1_seq1	LN:263
@SQ	SN:comp1974_c0_seq1	LN:287
@SQ	SN:comp1975_c0_seq1	LN:705
@SQ	SN:comp1975_c0_seq2	LN:258
@SQ	SN:comp1976_c0_seq1	LN:249
@SQ	SN:comp1976_c1_seq1	LN:260
@SQ	SN:comp1977_c0_seq1	LN:272
@SQ	SN:comp1978_c0_seq1	LN:270
@SQ	SN:comp1984_c0_seq1	LN:428
@SQ	SN:comp1985_c0_seq1	LN:335
@SQ	SN:comp1986_c1_seq1	LN:310
@SQ	SN:comp1991_c0_seq1	LN:414
@SQ	SN:comp1994_c0_seq1	LN:406
@SQ	SN:comp1997_c0_seq1	LN:509
@SQ	SN:comp2001_c0_seq1	LN:515
@SQ	SN:comp2004_c0_seq1	LN:389
@SQ	SN:comp2005_c0_seq1	LN:205
@SQ	SN:comp2008_c0_seq1	LN:233
@SQ	SN:comp2009_c0_seq1	LN:951
@SQ	SN:comp2012_c0_seq1	LN:212
@SQ	SN:comp2012_c1_seq1	LN:283
@SQ	SN:comp2014_c1_seq1	LN:282
@SQ	SN:comp2017_c0_seq1	LN:276
@SQ	SN:comp2018_c0_seq1	LN:394
@SQ	SN:comp2019_c0_seq1	LN:387
@SQ	SN:comp2020_c0_seq1	LN:616
@SQ	SN:comp2022_c1_seq1	LN:242
@SQ	SN:comp2024_c1_seq1	LN:691
@SQ	SN:comp2030_c0_seq1	LN:339
@SQ	SN:comp2032_c0_seq1	LN:289
@SQ	SN:comp2033_c0_seq1	LN:456
@SQ	SN:comp2036_c0_seq1	LN:286
@SQ	SN:comp2038_c0_seq1	LN:223
@SQ	SN:comp2045_c0_seq2	LN:587
@SQ	SN:comp2053_c0_seq1	LN:248
@SQ	SN:comp2058_c0_seq1	LN:721
@SQ	SN:comp2059_c0_seq1	LN:685
@SQ	SN:comp2062_c0_seq1	LN:267
@SQ	SN:comp2064_c0_seq1	LN:226
@SQ	SN:comp2070_c0_seq1	LN:318
@SQ	SN:comp2073_c1_seq1	LN:298
@SQ	SN:comp2074_c0_seq1	LN:243
@SQ	SN:comp2076_c0_seq1	LN:675
@SQ	SN:comp2076_c1_seq1	LN:236
@SQ	SN:comp2080_c0_seq1	LN:1335
@SQ	SN:comp2081_c0_seq1	LN:344
@SQ	SN:comp2088_c0_seq1	LN:621
@SQ	SN:comp2092_c0_seq1	LN:269
@SQ	SN:comp2093_c0_seq1	LN:553
@SQ	SN:comp2094_c1_seq1	LN:763
@SQ	SN:comp2096_c0_seq1	LN:355
@SQ	SN:comp2096_c1_seq1	LN:255
@SQ	SN:comp2099_c0_seq1	LN:619
@SQ	SN:comp2104_c0_seq1	LN:398
@SQ	SN:comp2110_c0_seq1	LN:284
@SQ	SN:comp2114_c0_seq1	LN:376
@SQ	SN:comp2121_c0_seq1	LN:340
@SQ	SN:comp2121_c0_seq2	LN:287
@SQ	SN:comp2123_c0_seq1	LN:208
@SQ	SN:comp2125_c0_seq1	LN:1243
@SQ	SN:comp2127_c0_seq1	LN:446
@SQ	SN:comp2131_c0_seq1	LN:551
@SQ	SN:comp2131_c0_seq2	LN:284
@SQ	SN:comp2132_c0_seq2	LN:1098
@SQ	SN:comp2134_c0_seq1	LN:243
@SQ	SN:comp2138_c0_seq1	LN:309
@SQ	SN:comp2144_c1_seq1	LN:302
@SQ	SN:comp2147_c0_seq1	LN:227
@SQ	SN:comp2153_c0_seq1	LN:373
@SQ	SN:comp2156_c0_seq1	LN:652
@SQ	SN:comp2161_c0_seq1	LN:297
@SQ	SN:comp2163_c1_seq1	LN:901
@SQ	SN:comp2167_c0_seq1	LN:528
@SQ	SN:comp2167_c1_seq1	LN:364
@SQ	SN:comp2169_c0_seq1	LN:293
@SQ	SN:comp2171_c0_seq1	LN:748
@SQ	SN:comp2173_c0_seq1	LN:559
@SQ	SN:comp2175_c0_seq1	LN:518
@SQ	SN:comp2176_c0_seq1	LN:596
@SQ	SN:comp2177_c1_seq1	LN:261
@SQ	SN:comp2178_c0_seq1	LN:1285
@SQ	SN:comp2183_c0_seq1	LN:1127
@SQ	SN:comp2184_c1_seq1	LN:302
@SQ	SN:comp2185_c0_seq1	LN:303
@SQ	SN:comp2191_c0_seq1	LN:295
@SQ	SN:comp2194_c0_seq1	LN:440
@SQ	SN:comp2195_c0_seq1	LN:1181
@SQ	SN:comp2196_c0_seq1	LN:355
@SQ	SN:comp2197_c0_seq1	LN:366
@SQ	SN:comp2200_c0_seq1	LN:212
@SQ	SN:comp2202_c0_seq1	LN:264
@SQ	SN:comp2204_c0_seq1	LN:469
@SQ	SN:comp2206_c1_seq1	LN:885
@SQ	SN:comp2207_c0_seq1	LN:317
@SQ	SN:comp2207_c1_seq1	LN:242
@SQ	SN:comp2208_c0_seq1	LN:491
@SQ	SN:comp2209_c0_seq1	LN:453
@SQ	SN:comp2209_c1_seq1	LN:545
@SQ	SN:comp2210_c1_seq1	LN:216
@SQ	SN:comp2211_c0_seq1	LN:912
@SQ	SN:comp2212_c1_seq1	LN:249
@SQ	SN:comp2213_c1_seq1	LN:370
@SQ	SN:comp2215_c0_seq1	LN:280
@SQ	SN:comp2216_c0_seq1	LN:440
@SQ	SN:comp2217_c0_seq1	LN:425
@SQ	SN:comp2218_c0_seq1	LN:386
@SQ	SN:comp2219_c0_seq1	LN:396
@SQ	SN:comp2221_c0_seq1	LN:266
@SQ	SN:comp2223_c0_seq1	LN:365
@SQ	SN:comp2225_c0_seq1	LN:228
@SQ	SN:comp2226_c0_seq1	LN:327
@SQ	SN:comp2228_c0_seq1	LN:1104
@SQ	SN:comp2233_c0_seq1	LN:702
@SQ	SN:comp2234_c0_seq1	LN:647
@SQ	SN:comp2236_c0_seq1	LN:510
@SQ	SN:comp2237_c0_seq1	LN:604
@SQ	SN:comp2237_c0_seq2	LN:520
@SQ	SN:comp2239_c0_seq1	LN:341
@SQ	SN:comp2239_c0_seq2	LN:280
@SQ	SN:comp2240_c0_seq1	LN:526
@SQ	SN:comp2241_c0_seq1	LN:308
@SQ	SN:comp2243_c0_seq1	LN:825
@SQ	SN:comp2250_c0_seq1	LN:340
@SQ	SN:comp2251_c0_seq1	LN:236
@SQ	SN:comp2252_c0_seq1	LN:355
@SQ	SN:comp2254_c0_seq1	LN:626
@SQ	SN:comp2255_c0_seq1	LN:2683
@SQ	SN:comp2261_c0_seq1	LN:347
@SQ	SN:comp2264_c0_seq1	LN:306
@SQ	SN:comp2265_c0_seq1	LN:318
@SQ	SN:comp2266_c0_seq3	LN:833
@SQ	SN:comp2267_c1_seq1	LN:393
@SQ	SN:comp2268_c0_seq1	LN:318
@SQ	SN:comp2269_c0_seq1	LN:689
@SQ	SN:comp2274_c0_seq1	LN:1508
@SQ	SN:comp2276_c0_seq1	LN:673
@SQ	SN:comp2277_c0_seq1	LN:222
@SQ	SN:comp2278_c0_seq1	LN:396
@SQ	SN:comp2279_c0_seq1	LN:480
@SQ	SN:comp2281_c0_seq1	LN:457
@SQ	SN:comp2282_c0_seq1	LN:762
@SQ	SN:comp2282_c1_seq1	LN:599
@SQ	SN:comp2283_c1_seq1	LN:348
@SQ	SN:comp2283_c2_seq1	LN:211
@SQ	SN:comp2285_c0_seq1	LN:215
@SQ	SN:comp2285_c1_seq1	LN:414
@SQ	SN:comp2286_c0_seq1	LN:687
@SQ	SN:comp2287_c0_seq1	LN:210
@SQ	SN:comp2291_c0_seq1	LN:275
@SQ	SN:comp2292_c0_seq1	LN:563
@SQ	SN:comp2293_c0_seq1	LN:331
@SQ	SN:comp2293_c0_seq2	LN:269
@SQ	SN:comp2294_c0_seq1	LN:362
@SQ	SN:comp2295_c0_seq1	LN:205
@SQ	SN:comp2296_c0_seq1	LN:629
@SQ	SN:comp2297_c0_seq1	LN:375
@SQ	SN:comp2298_c0_seq1	LN:561
@SQ	SN:comp2300_c0_seq1	LN:375
@SQ	SN:comp2300_c1_seq1	LN:251
@SQ	SN:comp2303_c0_seq1	LN:394
@SQ	SN:comp2308_c0_seq1	LN:997
@SQ	SN:comp2309_c0_seq1	LN:288
@SQ	SN:comp2309_c1_seq1	LN:374
@SQ	SN:comp2310_c0_seq1	LN:912
@SQ	SN:comp2311_c0_seq2	LN:428
@SQ	SN:comp2311_c0_seq3	LN:310
@SQ	SN:comp2315_c0_seq2	LN:261
@SQ	SN:comp2318_c0_seq1	LN:264
@SQ	SN:comp2319_c0_seq1	LN:375
@SQ	SN:comp2321_c0_seq1	LN:317
@SQ	SN:comp2322_c0_seq1	LN:1026
@SQ	SN:comp2323_c0_seq1	LN:458
@SQ	SN:comp2325_c0_seq1	LN:259
@SQ	SN:comp2326_c0_seq1	LN:1780
@SQ	SN:comp2328_c0_seq1	LN:233
@SQ	SN:comp2333_c0_seq1	LN:615
@SQ	SN:comp2336_c0_seq1	LN:648
@SQ	SN:comp2336_c1_seq1	LN:238
@SQ	SN:comp2337_c0_seq1	LN:443
@SQ	SN:comp2339_c0_seq1	LN:456
@SQ	SN:comp2339_c1_seq1	LN:244
@SQ	SN:comp2341_c0_seq1	LN:211
@SQ	SN:comp2342_c0_seq1	LN:498
@SQ	SN:comp2344_c0_seq1	LN:208
@SQ	SN:comp2347_c0_seq1	LN:257
@SQ	SN:comp2349_c0_seq1	LN:318
@SQ	SN:comp2350_c0_seq1	LN:611
@SQ	SN:comp2354_c0_seq1	LN:309
@SQ	SN:comp2355_c0_seq1	LN:208
@SQ	SN:comp2357_c0_seq1	LN:515
@SQ	SN:comp2359_c0_seq1	LN:638
@SQ	SN:comp2359_c1_seq1	LN:672
@SQ	SN:comp2363_c0_seq1	LN:542
@SQ	SN:comp2364_c0_seq1	LN:732
@SQ	SN:comp2365_c0_seq1	LN:365
@SQ	SN:comp2366_c0_seq1	LN:676
@SQ	SN:comp2366_c0_seq2	LN:215
@SQ	SN:comp2367_c0_seq1	LN:371
@SQ	SN:comp2371_c0_seq1	LN:721
@SQ	SN:comp2372_c0_seq1	LN:703
@SQ	SN:comp2374_c0_seq1	LN:709
@SQ	SN:comp2376_c0_seq1	LN:258
@SQ	SN:comp2380_c0_seq1	LN:403
@SQ	SN:comp2381_c0_seq1	LN:251
@SQ	SN:comp2383_c0_seq1	LN:311
@SQ	SN:comp2384_c0_seq1	LN:296
@SQ	SN:comp2385_c0_seq1	LN:870
@SQ	SN:comp2385_c1_seq1	LN:338
@SQ	SN:comp2386_c0_seq1	LN:414
@SQ	SN:comp2386_c1_seq1	LN:208
@SQ	SN:comp2387_c0_seq1	LN:661
@SQ	SN:comp2388_c0_seq1	LN:1029
@SQ	SN:comp2388_c0_seq2	LN:908
@SQ	SN:comp2389_c0_seq1	LN:208
@SQ	SN:comp2389_c1_seq1	LN:316
@SQ	SN:comp2390_c0_seq1	LN:216
@SQ	SN:comp2393_c0_seq1	LN:1096
@SQ	SN:comp2396_c0_seq1	LN:206
@SQ	SN:comp2398_c0_seq2	LN:458
@SQ	SN:comp2400_c1_seq1	LN:610
@SQ	SN:comp2401_c0_seq1	LN:275
@SQ	SN:comp2404_c0_seq1	LN:543
@SQ	SN:comp2406_c0_seq1	LN:486
